date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,12:00:44,1,32,200,400,0.0036,0.3600,0.1377,225
2026-03-17,12:00:44,1,48,200,200,0.0054,0.3600,0.2478,225
2026-03-17,12:00:44,1,32,900,600,0.0036,0.3600,0.1425,225
2026-03-17,12:00:44,1,48,100,1000,0.0030,0.3600,0.1431,225
2026-03-17,12:00:44,1,48,400,700,0.0053,0.3600,0.2324,225
2026-03-17,12:00:44,1,32,700,700,0.0058,0.3600,0.2662,225
2026-03-17,12:00:44,1,16,1000,800,0.0033,0.3600,0.1538,225
2026-03-17,12:00:44,1,16,800,500,0.0036,0.3600,0.1563,225
2026-03-17,12:00:44,1,32,400,200,0.0059,0.3600,0.2493,225
2026-03-17,12:00:44,1,16,200,200,0.0057,0.3600,0.2656,225
2026-03-17,12:00:44,1,16,300,200,0.0061,0.3600,0.2661,225
2026-03-17,12:00:44,1,48,900,500,0.0055,0.3600,0.2390,225
2026-03-17,12:00:44,1,32,800,600,0.0057,0.3600,0.2658,225
2026-03-17,12:00:44,1,16,100,500,0.0037,0.3600,0.1523,225
2026-03-17,12:00:44,1,32,100,700,0.0035,0.3600,0.1551,225
2026-03-17,12:00:44,1,32,200,500,0.0036,0.3600,0.1361,225
2026-03-17,12:00:44,1,16,600,200,0.0059,0.3600,0.2636,225
2026-03-17,12:00:44,1,32,900,700,0.0036,0.3600,0.1417,225
2026-03-17,12:00:44,1,32,500,1000,0.0056,0.3600,0.2567,225
2026-03-17,12:00:44,1,32,1000,200,0.0063,0.3600,0.2651,225
2026-03-17,12:00:44,1,48,300,600,0.0056,0.3600,0.2325,225
2026-03-17,12:00:44,1,16,1000,900,0.0033,0.3600,0.1539,225
2026-03-17,12:00:44,1,48,500,300,0.0053,0.3600,0.2440,225
2026-03-17,12:00:44,1,16,800,600,0.0036,0.3600,0.1576,225
2026-03-17,12:00:44,1,48,200,300,0.0054,0.3600,0.2427,225
2026-03-17,12:00:44,1,32,200,600,0.0036,0.3600,0.1128,225
2026-03-17,12:00:44,1,16,100,600,0.0037,0.3600,0.1465,225
2026-03-17,12:00:44,1,48,400,800,0.0053,0.3600,0.2300,225
2026-03-17,12:00:44,1,32,100,800,0.0035,0.3600,0.1579,225
2026-03-17,12:00:44,1,32,900,800,0.0036,0.3600,0.1423,225
2026-03-17,12:00:44,1,32,700,800,0.0058,0.3600,0.2675,225
2026-03-17,12:00:44,1,32,400,300,0.0059,0.3600,0.2486,225
2026-03-17,12:00:44,1,48,900,600,0.0055,0.3600,0.2344,225
2026-03-17,12:00:44,1,16,200,300,0.0057,0.3600,0.2657,225
2026-03-17,12:00:44,1,32,200,700,0.0036,0.3600,0.0838,225
2026-03-17,12:00:44,1,16,300,300,0.0061,0.3600,0.2639,225
2026-03-17,12:00:44,1,32,800,700,0.0057,0.3600,0.2640,225
2026-03-17,12:00:44,1,16,1000,1000,0.0033,0.3600,0.1566,225
2026-03-17,12:00:44,1,16,800,700,0.0036,0.3600,0.1596,225
2026-03-17,12:00:44,1,16,100,700,0.0037,0.3600,0.1471,225
2026-03-17,12:00:44,1,16,600,300,0.0059,0.3600,0.2634,225
2026-03-17,12:00:44,1,32,200,800,0.0036,0.3600,0.0838,225
2026-03-17,12:00:44,1,32,100,900,0.0035,0.3600,0.1565,225
2026-03-17,12:00:44,1,32,900,900,0.0036,0.3600,0.1445,225
2026-03-17,12:00:44,1,48,300,700,0.0056,0.3600,0.2268,225
2026-03-17,12:00:44,1,32,1000,300,0.0063,0.3600,0.2610,225
2026-03-17,12:00:44,1,48,500,400,0.0053,0.3600,0.2406,225
2026-03-17,12:00:44,1,48,200,400,0.0054,0.3600,0.2435,225
2026-03-17,12:00:44,1,48,400,900,0.0053,0.3600,0.2308,225
2026-03-17,12:00:44,1,32,200,900,0.0036,0.3600,0.0867,225
2026-03-17,12:00:44,1,16,800,800,0.0036,0.3600,0.1581,225
2026-03-17,12:00:44,1,48,900,700,0.0055,0.3600,0.2291,225
2026-03-17,12:00:44,1,32,400,400,0.0059,0.3600,0.2511,225
2026-03-17,12:00:44,1,16,100,800,0.0037,0.3600,0.1547,225
2026-03-17,12:00:44,1,32,700,900,0.0058,0.3600,0.2655,225
2026-03-17,12:00:44,1,32,900,1000,0.0036,0.3600,0.1395,225
