date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:26:20,5,16,500,200,0.8532,0.88,2.6883,250
2026-03-16,20:26:20,5,16,400,300,0.3350,0.88,3.4069,250
2026-03-16,20:26:20,3,64,800,400,0.2565,0.7057142857142857,1.9073,350
2026-03-16,20:26:20,5,16,700,300,0.4491,0.88,3.2803,250
2026-03-16,20:26:20,5,16,600,400,0.4211,0.88,2.1426,250
2026-03-16,20:26:20,3,64,700,700,0.1383,0.7057142857142857,1.8872,350
2026-03-16,20:26:20,5,16,100,500,0.3187,0.88,2.2172,250
2026-03-16,20:26:20,5,32,600,200,0.2513,0.88,1.3628,250
2026-03-16,20:26:20,5,16,1000,100,0.9317,0.88,2.9683,250
2026-03-16,20:26:20,5,32,400,200,0.5292,0.88,2.1003,250
2026-03-16,20:26:20,5,16,800,300,0.4989,0.88,2.2420,250
2026-03-16,20:26:20,5,16,300,200,0.8291,0.88,3.3214,250
2026-03-16,20:26:20,5,32,300,300,0.3409,0.88,2.7688,250
2026-03-16,20:26:20,5,32,800,100,0.4302,0.88,1.4561,250
2026-03-16,20:26:20,3,64,900,500,0.2629,0.7057142857142857,1.8915,350
2026-03-16,20:26:20,3,64,600,700,0.2490,0.7057142857142857,1.8883,350
2026-03-16,20:26:20,5,32,200,300,0.3158,0.88,2.9516,250
2026-03-16,20:26:20,3,64,1000,500,0.1958,0.7057142857142857,1.9087,350
2026-03-16,20:26:20,5,32,500,100,0.5051,0.88,1.8659,250
2026-03-16,20:26:20,5,32,100,400,0.2220,0.88,2.1107,250
2026-03-16,20:26:21,3,64,500,800,0.2723,0.7057142857142857,1.8839,350
2026-03-16,20:26:21,5,32,700,100,0.4533,0.88,1.6300,250
2026-03-16,20:26:21,5,16,600,500,0.4211,0.88,2.1013,250
2026-03-16,20:26:21,5,16,900,200,0.8853,0.88,3.3085,250
2026-03-16,20:26:21,3,64,800,500,0.2565,0.7057142857142857,1.8772,350
2026-03-16,20:26:21,5,16,100,600,0.3187,0.88,2.1565,250
2026-03-16,20:26:21,5,32,400,300,0.5292,0.88,2.1133,250
2026-03-16,20:26:21,3,64,700,800,0.1383,0.7057142857142857,1.8489,350
2026-03-16,20:26:21,5,16,800,400,0.4989,0.88,2.1954,250
2026-03-16,20:26:21,5,16,200,300,0.8182,0.88,3.3996,250
2026-03-16,20:26:21,5,32,800,200,0.4302,0.88,1.8905,250
2026-03-16,20:26:21,5,16,500,300,0.8532,0.88,3.3894,250
2026-03-16,20:26:21,5,16,400,400,0.3350,0.88,3.3727,250
2026-03-16,20:26:21,5,16,700,400,0.4491,0.88,3.4111,250
2026-03-16,20:26:21,5,32,500,200,0.5051,0.88,2.1603,250
2026-03-16,20:26:21,5,32,100,500,0.2220,0.88,2.1283,250
2026-03-16,20:26:21,3,64,900,600,0.2629,0.7057142857142857,1.8800,350
2026-03-16,20:26:21,5,16,1000,200,0.9317,0.88,3.3340,250
2026-03-16,20:26:21,5,32,600,300,0.2513,0.88,3.3693,250
2026-03-16,20:26:21,3,64,600,800,0.2490,0.7057142857142857,1.8733,350
2026-03-16,20:26:21,5,16,300,300,0.8291,0.88,3.3944,250
2026-03-16,20:26:21,3,64,1000,600,0.1958,0.7057142857142857,1.8875,350
2026-03-16,20:26:21,5,32,700,200,0.4533,0.88,2.0866,250
2026-03-16,20:26:21,5,16,600,600,0.4211,0.88,2.1234,250
2026-03-16,20:26:21,5,32,300,400,0.3409,0.88,3.4096,250
2026-03-16,20:26:21,5,32,800,300,0.4302,0.88,1.5222,250
2026-03-16,20:26:21,5,16,100,700,0.3187,0.88,2.1810,250
2026-03-16,20:26:21,3,64,500,900,0.2723,0.7057142857142857,1.8959,350
2026-03-16,20:26:21,5,32,400,400,0.5292,0.88,2.1382,250
2026-03-16,20:26:21,5,32,200,400,0.3158,0.88,3.3931,250
2026-03-16,20:26:21,5,32,900,100,0.4940,0.88,1.8729,250
2026-03-16,20:26:21,3,64,800,600,0.2565,0.7057142857142857,1.8919,350
2026-03-16,20:26:21,5,16,800,500,0.4989,0.88,2.2141,250
2026-03-16,20:26:21,5,48,100,100,0.1948,0.88,0.9186,250
2026-03-16,20:26:21,3,64,700,900,0.1383,0.7057142857142857,1.8694,350
2026-03-16,20:26:21,5,16,900,300,0.8853,0.88,3.3736,250
2026-03-16,20:26:22,5,32,100,600,0.2220,0.88,2.1233,250
2026-03-16,20:26:22,5,32,500,300,0.5051,0.88,2.2202,250
2026-03-16,20:26:22,5,32,800,400,0.4302,0.88,1.6281,250
2026-03-16,20:26:22,5,32,700,300,0.4533,0.88,2.1682,250
2026-03-16,20:26:22,5,16,200,400,0.8182,0.88,3.4450,250
2026-03-16,20:26:22,5,16,600,700,0.4211,0.88,2.1394,250
2026-03-16,20:26:22,3,64,900,700,0.2629,0.7057142857142857,1.9043,350
2026-03-16,20:26:22,5,16,500,400,0.8532,0.88,3.4205,250
2026-03-16,20:26:22,5,16,400,500,0.3350,0.88,3.4046,250
2026-03-16,20:26:22,3,64,600,900,0.2490,0.7057142857142857,1.9079,350
2026-03-16,20:26:22,5,16,700,500,0.4491,0.88,3.4558,250
2026-03-16,20:26:22,5,32,400,500,0.5292,0.88,1.9955,250
2026-03-16,20:26:22,3,64,1000,700,0.1958,0.7057142857142857,1.9175,350
