date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,11:04:01,1,16,300,400,0.0059,0.3600,0.2731,225
2026-03-17,11:04:01,1,48,500,300,0.0058,0.3600,0.2370,225
2026-03-17,11:04:01,1,48,200,600,0.0054,0.3600,0.2526,225
2026-03-17,11:04:01,1,32,400,500,0.0058,0.3600,0.1562,225
2026-03-17,11:04:01,1,48,600,700,0.0032,0.3600,0.1461,225
2026-03-17,11:04:01,1,16,500,700,0.0033,0.3600,0.1531,225
2026-03-17,11:04:01,1,32,600,200,0.0066,0.3600,0.2629,225
2026-03-17,11:04:01,1,32,700,800,0.0062,0.3600,0.2650,225
2026-03-17,11:04:01,1,16,200,700,0.0034,0.3600,0.1539,225
2026-03-17,11:04:01,1,48,900,400,0.0055,0.3600,0.2666,225
2026-03-17,11:04:01,1,32,500,800,0.0035,0.3600,0.1426,225
2026-03-17,11:04:01,1,32,900,500,0.0061,0.3600,0.2663,225
2026-03-17,11:04:01,1,16,600,800,0.0058,0.3600,0.2756,225
2026-03-17,11:04:01,1,32,800,800,0.0035,0.3600,0.1453,225
2026-03-17,11:04:01,1,16,800,900,0.0034,0.3600,0.1593,225
2026-03-17,11:04:01,1,32,400,600,0.0058,0.3600,0.1502,225
2026-03-17,11:04:01,1,16,100,400,0.0032,0.3600,0.2582,225
2026-03-17,11:04:01,1,48,100,200,0.0063,0.3600,0.2440,225
2026-03-17,11:04:01,1,16,900,600,0.0059,0.3600,0.2649,225
2026-03-17,11:04:01,1,48,800,600,0.0056,0.3600,0.2449,225
2026-03-17,11:04:01,1,48,600,800,0.0032,0.3600,0.1463,225
2026-03-17,11:04:01,1,16,500,800,0.0033,0.3600,0.1553,225
2026-03-17,11:04:01,1,48,200,700,0.0054,0.3600,0.2347,225
2026-03-17,11:04:01,1,48,500,400,0.0058,0.3600,0.2342,225
2026-03-17,11:04:01,1,16,200,800,0.0034,0.3600,0.1536,225
2026-03-17,11:04:01,1,32,500,900,0.0035,0.3600,0.1412,225
2026-03-17,11:04:01,1,32,300,600,0.0064,0.3600,0.2569,225
2026-03-17,11:04:01,1,16,300,500,0.0059,0.3600,0.2641,225
2026-03-17,11:04:01,1,32,800,900,0.0035,0.3600,0.1379,225
2026-03-17,11:04:01,1,16,800,1000,0.0034,0.3600,0.1328,225
2026-03-17,11:04:01,1,32,400,700,0.0058,0.3600,0.1389,225
2026-03-17,11:04:01,1,48,900,500,0.0055,0.3600,0.2341,225
2026-03-17,11:04:01,1,48,200,800,0.0054,0.3600,0.0922,225
2026-03-17,11:04:01,1,32,600,300,0.0066,0.3600,0.2565,225
2026-03-17,11:04:01,1,32,700,900,0.0062,0.3600,0.2627,225
2026-03-17,11:04:01,1,32,900,600,0.0061,0.3600,0.2628,225
2026-03-17,11:04:01,1,16,500,900,0.0033,0.3600,0.1588,225
2026-03-17,11:04:01,1,16,600,900,0.0058,0.3600,0.2763,225
2026-03-17,11:04:01,1,32,500,1000,0.0035,0.3600,0.1474,225
2026-03-17,11:04:01,1,16,200,900,0.0034,0.3600,0.1571,225
2026-03-17,11:04:01,1,32,800,1000,0.0035,0.3600,0.1247,225
2026-03-17,11:04:01,1,48,600,900,0.0032,0.3600,0.2207,225
2026-03-17,11:04:01,1,48,200,900,0.0054,0.3600,0.0931,225
2026-03-17,11:04:01,1,16,100,500,0.0032,0.3600,0.2622,225
2026-03-17,11:04:01,1,48,100,300,0.0063,0.3600,0.2455,225
2026-03-17,11:04:01,1,48,800,700,0.0056,0.3600,0.2499,225
2026-03-17,11:04:01,1,16,900,700,0.0059,0.3600,0.2614,225
2026-03-17,11:04:01,1,32,400,800,0.0058,0.3600,0.1550,225
2026-03-17,11:04:01,1,48,500,500,0.0058,0.3600,0.2433,225
2026-03-17,11:04:01,1,32,300,700,0.0064,0.3600,0.2600,225
2026-03-17,11:04:01,1,16,300,600,0.0059,0.3600,0.2604,225
2026-03-17,11:04:01,1,16,500,1000,0.0033,0.3600,0.1582,225
2026-03-17,11:04:01,1,16,200,1000,0.0034,0.3600,0.1584,225
2026-03-17,11:04:01,1,48,200,1000,0.0054,0.3600,0.1355,225
2026-03-17,11:04:01,1,48,900,600,0.0055,0.3600,0.2415,225
2026-03-17,11:04:01,1,32,600,400,0.0066,0.3600,0.2552,225
2026-03-17,11:04:01,1,32,700,1000,0.0062,0.3600,0.2634,225
2026-03-17,11:04:01,1,32,400,900,0.0058,0.3600,0.1526,225
2026-03-17,11:04:01,1,32,900,700,0.0061,0.3600,0.2677,225
