date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:24:43,1,48,100,400,0.0009,0.4444444444444444,0.0860,90
2026-03-16,20:24:43,1,16,100,800,0.0009,0.4444444444444444,0.1046,90
2026-03-16,20:24:43,1,48,700,100,0.0009,0.4444444444444444,0.0926,90
2026-03-16,20:24:43,1,48,100,500,0.0009,0.4444444444444444,0.0878,90
2026-03-16,20:24:43,1,16,100,900,0.0009,0.4444444444444444,0.1081,90
2026-03-16,20:24:43,1,48,700,200,0.0009,0.4444444444444444,0.0881,90
2026-03-16,20:24:43,1,48,100,600,0.0009,0.4444444444444444,0.0885,90
2026-03-16,20:24:43,1,32,800,100,0.0007,0.4444444444444444,0.0634,90
2026-03-16,20:24:43,1,16,100,1000,0.0009,0.4444444444444444,0.1077,90
2026-03-16,20:24:43,1,48,700,300,0.0009,0.4444444444444444,0.0876,90
2026-03-16,20:24:43,1,32,800,200,0.0007,0.4444444444444444,0.0621,90
2026-03-16,20:24:43,1,48,100,700,0.0009,0.4444444444444444,0.0889,90
2026-03-16,20:24:43,1,48,1000,100,0.0009,0.4444444444444444,0.0846,90
2026-03-16,20:24:43,1,32,800,300,0.0007,0.4444444444444444,0.0595,90
2026-03-16,20:24:43,1,48,700,400,0.0009,0.4444444444444444,0.0858,90
2026-03-16,20:24:43,1,48,100,800,0.0009,0.4444444444444444,0.0876,90
2026-03-16,20:24:43,1,48,1000,200,0.0009,0.4444444444444444,0.0840,90
2026-03-16,20:24:43,1,32,800,400,0.0007,0.4444444444444444,0.0619,90
2026-03-16,20:24:43,1,48,700,500,0.0009,0.4444444444444444,0.0885,90
2026-03-16,20:24:43,1,48,200,100,0.0009,0.4444444444444444,0.0893,90
2026-03-16,20:24:43,1,48,100,900,0.0009,0.4444444444444444,0.0899,90
2026-03-16,20:24:43,1,48,1000,300,0.0009,0.4444444444444444,0.0835,90
2026-03-16,20:24:43,1,32,800,500,0.0007,0.4444444444444444,0.0731,90
2026-03-16,20:24:43,1,16,800,100,0.0010,0.4444444444444444,0.1025,90
2026-03-16,20:24:43,1,48,700,600,0.0009,0.4444444444444444,0.0883,90
2026-03-16,20:24:43,1,48,1000,400,0.0009,0.4444444444444444,0.0822,90
2026-03-16,20:24:43,1,32,800,600,0.0007,0.4444444444444444,0.0723,90
2026-03-16,20:24:43,1,48,200,200,0.0009,0.4444444444444444,0.0903,90
2026-03-16,20:24:43,1,48,100,1000,0.0009,0.4444444444444444,0.0923,90
2026-03-16,20:24:43,1,32,800,700,0.0007,0.4444444444444444,0.0603,90
2026-03-16,20:24:43,1,48,700,700,0.0009,0.4444444444444444,0.0906,90
2026-03-16,20:24:43,1,48,1000,500,0.0009,0.4444444444444444,0.0830,90
2026-03-16,20:24:43,1,16,800,200,0.0010,0.4444444444444444,0.1035,90
2026-03-16,20:24:43,1,48,200,300,0.0009,0.4444444444444444,0.0871,90
2026-03-16,20:24:43,1,32,100,100,0.0020,0.4444444444444444,0.1015,90
2026-03-16,20:24:43,1,32,800,800,0.0007,0.4444444444444444,0.0660,90
2026-03-16,20:24:43,1,48,700,800,0.0009,0.4444444444444444,0.0865,90
2026-03-16,20:24:43,1,48,1000,600,0.0009,0.4444444444444444,0.0820,90
2026-03-16,20:24:43,1,48,200,400,0.0009,0.4444444444444444,0.0872,90
2026-03-16,20:24:43,1,16,800,300,0.0010,0.4444444444444444,0.1015,90
2026-03-16,20:24:43,1,32,800,900,0.0007,0.4444444444444444,0.0627,90
2026-03-16,20:24:43,1,32,100,200,0.0020,0.4444444444444444,0.0996,90
2026-03-16,20:24:43,1,48,1000,700,0.0009,0.4444444444444444,0.0819,90
2026-03-16,20:24:43,1,48,700,900,0.0009,0.4444444444444444,0.0859,90
2026-03-16,20:24:43,1,32,800,1000,0.0007,0.4444444444444444,0.0622,90
2026-03-16,20:24:43,1,48,200,500,0.0009,0.4444444444444444,0.0862,90
2026-03-16,20:24:43,1,16,800,400,0.0010,0.4444444444444444,0.1007,90
2026-03-16,20:24:43,1,32,100,300,0.0020,0.4444444444444444,0.1001,90
2026-03-16,20:24:43,1,48,1000,800,0.0009,0.4444444444444444,0.0836,90
